,step,tag,value
1114,10,micro_recall/validation/Discovery,0.9621506929397583
1115,11,micro_recall/validation/Discovery,0.973116397857666
1116,12,micro_recall/validation/Discovery,0.9826671481132507
1117,13,micro_recall/validation/Discovery,0.9844357967376709
1118,14,micro_recall/validation/Discovery,0.9911566972732544
1119,15,micro_recall/validation/Discovery,0.9872656464576721
1120,16,micro_recall/validation/Discovery,0.9890342950820923
1121,17,micro_recall/validation/Discovery,0.9847895503044128
1122,18,micro_recall/validation/Discovery,0.9787760972976685
1123,19,micro_recall/validation/Discovery,0.98514324426651
1124,20,micro_recall/validation/Discovery,0.9780686497688293
1125,21,micro_recall/validation/Discovery,0.9816059470176697
1126,22,micro_recall/validation/Discovery,0.9830208420753479
1127,23,micro_recall/validation/Discovery,0.9773611426353455
1128,24,micro_recall/validation/Discovery,0.986558198928833
1129,25,micro_recall/validation/Discovery,0.9709939956665039
1130,26,micro_recall/validation/Discovery,0.9819597005844116
1131,27,micro_recall/validation/Discovery,0.9826671481132507
1132,28,micro_recall/validation/Discovery,0.984082043170929
1133,29,micro_recall/validation/Discovery,0.9830208420753479
1134,30,micro_recall/validation/Discovery,0.984082043170929
1135,31,micro_recall/validation/Discovery,0.984082043170929
1136,32,micro_recall/validation/Discovery,0.984082043170929
1137,33,micro_recall/validation/Discovery,0.984082043170929
1138,34,micro_recall/validation/Discovery,0.984082043170929
1139,35,micro_recall/validation/Discovery,0.984082043170929
1140,36,micro_recall/validation/Discovery,0.984082043170929
1141,37,micro_recall/validation/Discovery,0.984082043170929
1142,38,micro_recall/validation/Discovery,0.984082043170929
1143,39,micro_recall/validation/Discovery,0.984082043170929
1144,40,micro_recall/validation/Discovery,0.984082043170929
1145,41,micro_recall/validation/Discovery,0.984082043170929
1146,42,micro_recall/validation/Discovery,0.9844357967376709
1147,43,micro_recall/validation/Discovery,0.984082043170929
1148,44,micro_recall/validation/Discovery,0.984082043170929
1149,45,micro_recall/validation/Discovery,0.984082043170929
1150,46,micro_recall/validation/Discovery,0.984082043170929
1151,47,micro_recall/validation/Discovery,0.984082043170929
1152,48,micro_recall/validation/Discovery,0.984082043170929
1153,49,micro_recall/validation/Discovery,0.984082043170929
1154,0,micro_recall/validation/Execution,0.9717586636543274
1155,1,micro_recall/validation/Execution,0.8440307974815369
1156,2,micro_recall/validation/Execution,0.8600770235061646
1157,3,micro_recall/validation/Execution,0.9178434014320374
1158,4,micro_recall/validation/Execution,0.8985879421234131
1159,5,micro_recall/validation/Execution,0.9441591501235962
1160,6,micro_recall/validation/Execution,0.9229781627655029
1161,7,micro_recall/validation/Execution,0.9454428553581238
1162,8,micro_recall/validation/Execution,0.9184852242469788
1163,9,micro_recall/validation/Execution,0.9005134701728821
1164,10,micro_recall/validation/Execution,0.9415917992591858
1165,11,micro_recall/validation/Execution,0.9050064086914062
1166,12,micro_recall/validation/Execution,0.8883183598518372
1167,13,micro_recall/validation/Execution,0.9191271066665649
1168,14,micro_recall/validation/Execution,0.8896020650863647
1169,15,micro_recall/validation/Execution,0.9191271066665649
1170,16,micro_recall/validation/Execution,0.9005134701728821
1171,17,micro_recall/validation/Execution,0.8908857703208923
1172,18,micro_recall/validation/Execution,0.8947368264198303
1173,19,micro_recall/validation/Execution,0.883825421333313
1174,20,micro_recall/validation/Execution,0.8896020650863647
1175,21,micro_recall/validation/Execution,0.8786906003952026
1176,22,micro_recall/validation/Execution,0.881899893283844
1177,23,micro_recall/validation/Execution,0.8806161880493164
1178,24,micro_recall/validation/Execution,0.8543003797531128
1179,25,micro_recall/validation/Execution,0.9152759909629822
1180,26,micro_recall/validation/Execution,0.8870346546173096
1181,27,micro_recall/validation/Execution,0.8870346546173096
1182,28,micro_recall/validation/Execution,0.8870346546173096
1183,29,micro_recall/validation/Execution,0.8902438879013062
1184,30,micro_recall/validation/Execution,0.8902438879013062
1185,31,micro_recall/validation/Execution,0.8896020650863647
1186,32,micro_recall/validation/Execution,0.8896020650863647
1187,33,micro_recall/validation/Execution,0.8902438879013062
1188,34,micro_recall/validation/Execution,0.8908857703208923
1189,35,micro_recall/validation/Execution,0.8902438879013062
1190,36,micro_recall/validation/Execution,0.8902438879013062
1191,37,micro_recall/validation/Execution,0.8902438879013062
1192,38,micro_recall/validation/Execution,0.8902438879013062
1193,39,micro_recall/validation/Execution,0.8902438879013062
1194,40,micro_recall/validation/Execution,0.8902438879013062
1195,41,micro_recall/validation/Execution,0.8902438879013062
1196,42,micro_recall/validation/Execution,0.8896020650863647
1197,43,micro_recall/validation/Execution,0.8896020650863647
1198,44,micro_recall/validation/Execution,0.8896020650863647
1199,45,micro_recall/validation/Execution,0.8896020650863647
1200,46,micro_recall/validation/Execution,0.8896020650863647
1201,47,micro_recall/validation/Execution,0.8896020650863647
1202,48,micro_recall/validation/Execution,0.8896020650863647
1203,49,micro_recall/validation/Execution,0.8896020650863647
1204,0,micro_recall/validation/Harmless,0.0
1205,1,micro_recall/validation/Harmless,0.0
1206,2,micro_recall/validation/Harmless,0.0021739129442721605
1207,3,micro_recall/validation/Harmless,0.0021739129442721605
1208,4,micro_recall/validation/Harmless,0.004347825888544321
1209,5,micro_recall/validation/Harmless,0.006521739065647125
1210,6,micro_recall/validation/Harmless,0.006521739065647125
1211,7,micro_recall/validation/Harmless,0.03695652261376381
1212,8,micro_recall/validation/Harmless,0.032608695328235626
1213,9,micro_recall/validation/Harmless,0.06304347515106201
1214,10,micro_recall/validation/Harmless,0.06304347515106201
1215,11,micro_recall/validation/Harmless,0.06304347515106201
1216,12,micro_recall/validation/Harmless,0.06304347515106201
1217,13,micro_recall/validation/Harmless,0.06304347515106201
1218,14,micro_recall/validation/Harmless,0.06304347515106201
1219,15,micro_recall/validation/Harmless,0.06304347515106201
1220,16,micro_recall/validation/Harmless,0.06304347515106201
1221,17,micro_recall/validation/Harmless,0.06304347515106201
1222,18,micro_recall/validation/Harmless,0.06521739065647125
1223,19,micro_recall/validation/Harmless,0.08478260785341263
1224,20,micro_recall/validation/Harmless,0.104347825050354
1225,21,micro_recall/validation/Harmless,0.10000000149011612
1226,22,micro_recall/validation/Harmless,0.10217390954494476
1227,23,micro_recall/validation/Harmless,0.10217390954494476
1228,24,micro_recall/validation/Harmless,0.104347825050354
1229,25,micro_recall/validation/Harmless,0.10217390954494476
1230,26,micro_recall/validation/Harmless,0.10217390954494476
1231,27,micro_recall/validation/Harmless,0.10217390954494476
1232,28,micro_recall/validation/Harmless,0.10217390954494476
1233,29,micro_recall/validation/Harmless,0.10217390954494476
1234,30,micro_recall/validation/Harmless,0.10217390954494476
1235,31,micro_recall/validation/Harmless,0.10217390954494476
1236,32,micro_recall/validation/Harmless,0.10217390954494476
1237,33,micro_recall/validation/Harmless,0.10217390954494476
1238,34,micro_recall/validation/Harmless,0.10217390954494476
1239,35,micro_recall/validation/Harmless,0.10217390954494476
1240,36,micro_recall/validation/Harmless,0.10217390954494476
1241,37,micro_recall/validation/Harmless,0.10217390954494476
1242,38,micro_recall/validation/Harmless,0.10217390954494476
1243,39,micro_recall/validation/Harmless,0.10217390954494476
1244,40,micro_recall/validation/Harmless,0.10217390954494476
1245,41,micro_recall/validation/Harmless,0.10217390954494476
1246,42,micro_recall/validation/Harmless,0.10217390954494476
1247,43,micro_recall/validation/Harmless,0.10217390954494476
1248,44,micro_recall/validation/Harmless,0.10217390954494476
1249,45,micro_recall/validation/Harmless,0.10217390954494476
1250,46,micro_recall/validation/Harmless,0.10217390954494476
1251,47,micro_recall/validation/Harmless,0.10217390954494476
1252,48,micro_recall/validation/Harmless,0.10217390954494476
1253,49,micro_recall/validation/Harmless,0.10217390954494476
1254,0,micro_recall/validation/Impact,0.0
1255,1,micro_recall/validation/Impact,0.0
1256,2,micro_recall/validation/Impact,0.0
1257,3,micro_recall/validation/Impact,0.0
1258,4,micro_recall/validation/Impact,0.0
1259,5,micro_recall/validation/Impact,0.0
1260,6,micro_recall/validation/Impact,0.0
1261,7,micro_recall/validation/Impact,0.0
1262,8,micro_recall/validation/Impact,0.0
1263,9,micro_recall/validation/Impact,0.0
1264,10,micro_recall/validation/Impact,0.0
1265,11,micro_recall/validation/Impact,0.0
1266,12,micro_recall/validation/Impact,0.0
1267,13,micro_recall/validation/Impact,0.0
1268,14,micro_recall/validation/Impact,0.06666667014360428
1269,15,micro_recall/validation/Impact,0.1111111119389534
1270,16,micro_recall/validation/Impact,0.1111111119389534
1271,17,micro_recall/validation/Impact,0.08888889104127884
1272,18,micro_recall/validation/Impact,0.17777778208255768
1273,19,micro_recall/validation/Impact,0.04444444552063942
1274,20,micro_recall/validation/Impact,0.20000000298023224
1275,21,micro_recall/validation/Impact,0.17777778208255768
1276,22,micro_recall/validation/Impact,0.15555556118488312
1277,23,micro_recall/validation/Impact,0.13333334028720856
1278,24,micro_recall/validation/Impact,0.15555556118488312
1279,25,micro_recall/validation/Impact,0.17777778208255768
1280,26,micro_recall/validation/Impact,0.15555556118488312
1281,27,micro_recall/validation/Impact,0.15555556118488312
1282,28,micro_recall/validation/Impact,0.15555556118488312
1283,29,micro_recall/validation/Impact,0.15555556118488312
1284,30,micro_recall/validation/Impact,0.1111111119389534
1285,31,micro_recall/validation/Impact,0.1111111119389534
1286,32,micro_recall/validation/Impact,0.1111111119389534
1287,33,micro_recall/validation/Impact,0.1111111119389534
1288,34,micro_recall/validation/Impact,0.1111111119389534
1289,35,micro_recall/validation/Impact,0.1111111119389534
1290,36,micro_recall/validation/Impact,0.1111111119389534
1291,37,micro_recall/validation/Impact,0.1111111119389534
1292,38,micro_recall/validation/Impact,0.1111111119389534
1293,39,micro_recall/validation/Impact,0.1111111119389534
1294,40,micro_recall/validation/Impact,0.1111111119389534
1295,41,micro_recall/validation/Impact,0.1111111119389534
1296,42,micro_recall/validation/Impact,0.1111111119389534
1297,43,micro_recall/validation/Impact,0.1111111119389534
1298,44,micro_recall/validation/Impact,0.1111111119389534
1299,45,micro_recall/validation/Impact,0.1111111119389534
1300,46,micro_recall/validation/Impact,0.1111111119389534
1301,47,micro_recall/validation/Impact,0.1111111119389534
1302,48,micro_recall/validation/Impact,0.1111111119389534
1303,49,micro_recall/validation/Impact,0.1111111119389534
1304,0,micro_recall/validation/Other,0.0
1305,1,micro_recall/validation/Other,0.0
1306,2,micro_recall/validation/Other,0.0
1307,3,micro_recall/validation/Other,0.0
1308,4,micro_recall/validation/Other,0.028169013559818268
1309,5,micro_recall/validation/Other,0.0422535203397274
1310,6,micro_recall/validation/Other,0.028169013559818268
1311,7,micro_recall/validation/Other,0.0422535203397274
1312,8,micro_recall/validation/Other,0.028169013559818268
1313,9,micro_recall/validation/Other,0.0845070406794548
1314,10,micro_recall/validation/Other,0.028169013559818268
1315,11,micro_recall/validation/Other,0.23943662643432617
1316,12,micro_recall/validation/Other,0.3239436745643616
1317,13,micro_recall/validation/Other,0.2535211145877838
1318,14,micro_recall/validation/Other,0.4225352108478546
1319,15,micro_recall/validation/Other,0.8873239159584045
1320,16,micro_recall/validation/Other,0.7605633735656738
1321,17,micro_recall/validation/Other,0.9154929518699646
1322,18,micro_recall/validation/Other,0.9436619877815247
1323,19,micro_recall/validation/Other,0.9718309640884399
1324,20,micro_recall/validation/Other,0.9718309640884399
1325,21,micro_recall/validation/Other,0.9718309640884399
1326,22,micro_recall/validation/Other,0.9718309640884399
1327,23,micro_recall/validation/Other,0.9718309640884399
1328,24,micro_recall/validation/Other,1.0
1329,25,micro_recall/validation/Other,1.0
1330,26,micro_recall/validation/Other,1.0
1331,27,micro_recall/validation/Other,0.98591548204422
1332,28,micro_recall/validation/Other,0.98591548204422
1333,29,micro_recall/validation/Other,1.0
1334,30,micro_recall/validation/Other,0.98591548204422
1335,31,micro_recall/validation/Other,0.98591548204422
1336,32,micro_recall/validation/Other,0.98591548204422
1337,33,micro_recall/validation/Other,0.98591548204422
1338,34,micro_recall/validation/Other,0.98591548204422
1339,35,micro_recall/validation/Other,0.98591548204422
1340,36,micro_recall/validation/Other,0.98591548204422
1341,37,micro_recall/validation/Other,0.98591548204422
1342,38,micro_recall/validation/Other,0.98591548204422
1343,39,micro_recall/validation/Other,0.98591548204422
1344,40,micro_recall/validation/Other,0.98591548204422
1345,41,micro_recall/validation/Other,0.98591548204422
1346,42,micro_recall/validation/Other,0.98591548204422
1347,43,micro_recall/validation/Other,0.98591548204422
1348,44,micro_recall/validation/Other,0.98591548204422
1349,45,micro_recall/validation/Other,0.98591548204422
1350,46,micro_recall/validation/Other,0.98591548204422
1351,47,micro_recall/validation/Other,0.98591548204422
1352,48,micro_recall/validation/Other,0.98591548204422
1353,49,micro_recall/validation/Other,0.98591548204422
1354,0,micro_recall/validation/Persistence,0.0
1355,1,micro_recall/validation/Persistence,0.13258109986782074
1356,2,micro_recall/validation/Persistence,0.44992947578430176
1357,3,micro_recall/validation/Persistence,0.5825105905532837
1358,4,micro_recall/validation/Persistence,0.5994358062744141
1359,5,micro_recall/validation/Persistence,0.8335683941841125
1360,6,micro_recall/validation/Persistence,0.9040902853012085
1361,7,micro_recall/validation/Persistence,0.9703808426856995
1362,8,micro_recall/validation/Persistence,0.9746121168136597
1363,9,micro_recall/validation/Persistence,0.9774330258369446
1364,10,micro_recall/validation/Persistence,0.9971791505813599
1365,11,micro_recall/validation/Persistence,0.9971791505813599
1366,12,micro_recall/validation/Persistence,0.9971791505813599
1367,13,micro_recall/validation/Persistence,0.9873060584068298
1368,14,micro_recall/validation/Persistence,0.9816642999649048
1369,15,micro_recall/validation/Persistence,0.9971791505813599
1370,16,micro_recall/validation/Persistence,0.9929478168487549
1371,17,micro_recall/validation/Persistence,0.9971791505813599
1372,18,micro_recall/validation/Persistence,0.9971791505813599
1373,19,micro_recall/validation/Persistence,0.995768666267395
1374,20,micro_recall/validation/Persistence,0.9929478168487549
1375,21,micro_recall/validation/Persistence,0.995768666267395
1376,22,micro_recall/validation/Persistence,0.994358241558075
1377,23,micro_recall/validation/Persistence,0.994358241558075
1378,24,micro_recall/validation/Persistence,0.995768666267395
1379,25,micro_recall/validation/Persistence,0.994358241558075
1380,26,micro_recall/validation/Persistence,0.994358241558075
1381,27,micro_recall/validation/Persistence,0.994358241558075
1382,28,micro_recall/validation/Persistence,0.994358241558075
1383,29,micro_recall/validation/Persistence,0.994358241558075
1384,30,micro_recall/validation/Persistence,0.995768666267395
1385,31,micro_recall/validation/Persistence,0.995768666267395
1386,32,micro_recall/validation/Persistence,0.995768666267395
1387,33,micro_recall/validation/Persistence,0.995768666267395
1388,34,micro_recall/validation/Persistence,0.995768666267395
1389,35,micro_recall/validation/Persistence,0.995768666267395
1390,36,micro_recall/validation/Persistence,0.995768666267395
1391,37,micro_recall/validation/Persistence,0.995768666267395
1392,38,micro_recall/validation/Persistence,0.995768666267395
1393,39,micro_recall/validation/Persistence,0.995768666267395
1394,40,micro_recall/validation/Persistence,0.995768666267395
1395,41,micro_recall/validation/Persistence,0.995768666267395
1396,42,micro_recall/validation/Persistence,0.995768666267395
1397,43,micro_recall/validation/Persistence,0.995768666267395
1398,44,micro_recall/validation/Persistence,0.995768666267395
1399,45,micro_recall/validation/Persistence,0.995768666267395
1400,46,micro_recall/validation/Persistence,0.995768666267395
1401,47,micro_recall/validation/Persistence,0.995768666267395
1402,48,micro_recall/validation/Persistence,0.995768666267395
1403,49,micro_recall/validation/Persistence,0.995768666267395
